"TeamID","City","School","Yr","Reg","Div","YrID","Wins","Losses"
"1290","Reynoldsburg","Reynoldsburg",2015,2,1,"2015_1290","7","3"
"345","Grove City","Central Crossing",2015,2,1,"2015_345","7","3"
"474","Dublin","Dublin Coffman",2015,2,1,"2015_474","7","3"
"837","West Chester","Lakota West",2015,2,1,"2015_837","7","3"
"336","Centerville","Centerville",2015,2,1,"2015_336","6","4"
"178","Beavercreek","Beavercreek",2015,2,1,"2015_178","7","3"
"486","Dublin","Dublin Jerome",2015,2,1,"2015_486","6","4"
"1056","Cincinnati","Archbishop Moeller",2015,2,1,"2015_1056","5","5"
"713","Hilliard","Hilliard Bradley",2015,2,1,"2015_713","7","3"
"1255","Pickerington","Pickerington North",2015,2,1,"2015_1255","5","5"
"1026","Middletown","Middletown",2015,2,1,"2015_1026","4","6"
"680","Grove City","Grove City",2015,2,1,"2015_680","3","7"
"846","Lebanon","Lebanon",2015,2,1,"2015_846","4","6"
"836","Liberty Township","Lakota East",2015,2,1,"2015_836","3","7"
"685","Hamilton","Hamilton",2015,2,1,"2015_685","4","6"
"1686","Galloway","Westland",2015,2,1,"2015_1686","4","6"
"1508","Cincinnati","Sycamore",2015,2,1,"2015_1508","4","6"
"1480","Springfield","Springfield",2015,2,1,"2015_1480","3","7"
"1142","Clayton","Northmont",2015,2,1,"2015_1142","3","7"
"1034","Milford","Milford",2015,2,1,"2015_1034","4","6"
"1188","Cincinnati","Oak Hills",2015,2,1,"2015_1188","1","9"
"807","Kettering","Kettering Fairmont",2015,2,1,"2015_807","2","8"
"1666","Cincinnati","Western Hills",2015,2,1,"2015_1666","2","8"
"1738","Worthington","Thomas Worthington",2015,2,1,"2015_1738","1","9"
"1742","Bucyrus","Wynford",2015,20,6,"2015_1742","9","1"
"1532","Defiance","Tinora",2015,20,6,"2015_1532","8","1"
"400","North Robinson","Colonel Crawford",2015,20,6,"2015_400","9","1"
"640","Gibsonburg","Gibsonburg",2015,20,6,"2015_640","10","0"
"1592","Van Buren","Van Buren",2015,20,6,"2015_1592","7","3"
"154","Defiance","Ayersville",2015,20,6,"2015_154","8","2"
"1400","Attica","Seneca East",2015,20,6,"2015_1400","8","2"
"466","Delta","Delta",2015,20,6,"2015_466","6","4"
"864","Liberty Center","Liberty Center",2015,20,6,"2015_864","6","4"
"732","Bascom","Hopewell-Loudon",2015,20,6,"2015_732","6","4"
"1234","Hamler","Patrick Henry",2015,20,6,"2015_1234","5","5"
"1172","Northwood","Northwood",2015,20,6,"2015_1172","6","4"
"412","Columbus Grove","Columbus Grove",2015,20,6,"2015_412","5","5"
"1060","Sycamore","Mohawk",2015,20,6,"2015_1060","7","3"
"1670","Collins","Western Reserve",2015,20,6,"2015_1670","5","5"
"542","Metamora","Evergreen",2015,20,6,"2015_542","5","5"
"1102","New London","New London",2015,20,6,"2015_1102","4","6"
"1216","Toledo","Ottawa Hills",2015,20,6,"2015_1216","4","6"
"1066","Montpelier","Montpelier",2015,20,6,"2015_1066","4","6"
"1722","Elmore","Woodmore",2015,20,6,"2015_1722","4","6"
"950","Castalia","Margaretta",2015,20,6,"2015_950","3","7"
"316","Carey","Carey",2015,20,6,"2015_316","4","6"
"1646","Haviland","Wayne Trace",2015,20,6,"2015_1646","4","6"
"312","Oregon","Cardinal Stritch",2015,20,6,"2015_312","2","8"
"572","Sherwood","Fairview",2015,20,6,"2015_572","3","7"
"530","Bloomdale","Elmwood",2015,20,6,"2015_530","2","8"
"1710","Willard","Willard",2015,20,6,"2015_1710","1","9"
"290","Bucyrus","Bucyrus",2015,20,6,"2015_290","2","8"
"598","Beverly","Fort Frye",2015,21,6,"2015_598","10","0"
"1586","Lucasville","Valley",2015,21,6,"2015_1586","8","1"
"664","Columbus","Grandview Heights",2015,21,6,"2015_664","9","1"
"1226","Bainbridge","Paint Valley",2015,21,6,"2015_1226","9","1"
"1090","Newark","Newark Catholic",2015,21,6,"2015_1090","8","2"
"1306","Hannibal","River",2015,21,6,"2015_1306","9","1"
"362","Chesapeake","Chesapeake",2015,21,6,"2015_362","8","2"
"614","Fredericktown","Fredericktown",2015,21,6,"2015_614","8","2"
"220","Columbus","Bishop Ready",2015,21,6,"2015_220","6","4"
"1063","Woodsfield","Monroe Central",2015,21,6,"2015_1063","6","4"
"162","Barnesville","Barnesville",2015,21,6,"2015_162","7","3"
"326","Steubenville","Catholic Central",2015,21,6,"2015_326","6","4"
"314","Cardington","Cardington-Lincoln",2015,21,6,"2015_314","7","3"
"334","Centerburg","Centerburg",2015,21,6,"2015_334","6","4"
"102","Frankfort","Adena",2015,21,6,"2015_102","6","4"
"458","Coal Grove","Dawson-Bryant",2015,21,6,"2015_458","5","5"
"1682","West Jefferson","West Jefferson",2015,21,6,"2015_1682","4","6"
"442","Crooksville","Crooksville",2015,21,6,"2015_442","5","5"
"1096","Newcomerstown","Newcomerstown",2015,21,6,"2015_1096","3","7"
"524","Marion","Elgin",2015,21,6,"2015_524","3","7"
"182","Bellaire","Bellaire",2015,21,6,"2015_182","2","8"
"744","Chillicothe","Huntington",2015,21,6,"2015_744","1","9"
"1144","Galion","Northmor",2015,21,6,"2015_1144","2","8"
"204","Sugar Grove","Berne Union",2015,21,6,"2015_204","2","8"
"498","Howard","East Knox",2015,21,6,"2015_498","1","9"
"1450","Chillicothe","Southeastern",2015,21,6,"2015_1450","2","8"
"544","Milford Center","Fairbanks",2015,21,6,"2015_544","0","10"
"958","Maria Stein","Marion Local",2015,22,6,"2015_958","9","1"
"1004","Mechanicsburg","Mechanicsburg",2015,22,6,"2015_1004","10","0"
"772","Delphos","Jefferson",2015,22,6,"2015_772","9","1"
"368","Cincinnati","Cincinnati Country Day",2015,22,6,"2015_368","9","1"
"1688","West Liberty","West Liberty-Salem",2015,22,6,"2015_1688","8","2"
"1468","Spencerville","Spencerville",2015,22,6,"2015_1468","9","1"
"1712","Williamsburg","Williamsburg",2015,22,6,"2015_1712","8","2"
"1018","Casstown","Miami East",2015,22,6,"2015_1018","8","2"
"236","Bluffton","Bluffton",2015,22,6,"2015_236","7","3"
"1562","Lewisburg","Tri-County North",2015,22,6,"2015_1562","7","3"
"576","Fayetteville","Fayetteville",2015,22,6,"2015_576","7","2"
"1352","St Henry","St Henry",2015,22,6,"2015_1352","6","4"
"110","Harrod","Allen East",2015,22,6,"2015_110","6","4"
"1564","West Alexandria","Twin Valley South",2015,22,6,"2015_1564","6","4"
"460","Miamisburg","Dayton Christian",2015,22,6,"2015_460","6","3"
"206","Tipp City","Bethel",2015,22,6,"2015_206","5","5"
"1276","Cincinnati","Purcell Marian",2015,22,6,"2015_1276","3","7"
"874","Lima","Lima Central Catholic",2015,22,6,"2015_874","5","5"
"130","Arcanum","Arcanum",2015,22,6,"2015_130","5","5"
"1504","Cincinnati","Summit Country Day",2015,22,6,"2015_1504","4","6"
"1538","North Lewisburg","Triad",2015,22,6,"2015_1538","5","5"
"1082","New Paris","National Trail",2015,22,6,"2015_1082","3","7"
"1340","St Bernard","St Bernard-Elmwood Place",2015,22,6,"2015_1340","3","6"
"470","New Lebanon","Dixie",2015,22,6,"2015_470","1","9"
"1230","Rockford","Parkway",2015,22,6,"2015_1230","2","8"
"1308","Mount Blanchard","Riverdale",2015,22,6,"2015_1308","2","8"
"786","Warren","John F Kennedy",2015,23,7,"2015_786","9","1"
"1058","Mogadore","Mogadore",2015,23,7,"2015_1058","9","1"
"1374","Norwalk","St Paul",2015,23,7,"2015_1374","9","1"
"1536","Toronto","Toronto",2015,23,7,"2015_1536","9","1"
"974","Vienna","Mathews",2015,23,7,"2015_974","6","2"
"1064","Monroeville","Monroeville",2015,23,7,"2015_1064","6","4"
"768","North Jackson","Jackson-Milton",2015,23,7,"2015_768","7","3"
"1372","Sandusky","St Mary Central Catholic",2015,23,7,"2015_1372","6","4"
"1716","Windham","Windham",2015,23,7,"2015_1716","6","4"
"1654","Wellsville","Wellsville",2015,23,7,"2015_1654","5","5"
"1446","Greenwich","South Central",2015,23,7,"2015_1446","4","6"
"934","Malvern","Malvern",2015,23,7,"2015_934","4","6"
"488","East Canton","East Canton",2015,23,7,"2015_488","3","7"
"1556","New Philadelphia","Tuscarawas Central Catholic",2015,23,7,"2015_1556","4","6"
"912","Cleveland Heights","Lutheran East",2015,23,7,"2015_912","5","4"
"946","Ashland","Mapleton",2015,23,7,"2015_946","3","7"
"1494","Strasburg","Strasburg-Franklin",2015,23,7,"2015_1494","3","7"
"348","Southington","Chalker",2015,23,7,"2015_348","3","6"
"1751","Youngstown","Valley Christian School",2015,23,7,"2015_1751","1","9"
"906","Lowellville","Lowellville",2015,23,7,"2015_906","2","8"
"566","Fairport Harbor","Fairport Harding",2015,23,7,"2015_566","2","8"
"850","Leetonia","Leetonia",2015,23,7,"2015_850","1","9"
"7974","Cleveland","Whitney Young",2015,23,7,"2015_7974","1","9"
"996","Sebring","McKinley",2015,23,7,"2015_996","1","9"
"418","Bowerston","Conotton Valley",2015,23,7,"2015_418","1","9"
"1359","Ashtabula","St John",2015,23,7,"2015_1359","1","9"
"1094","Newbury","Newbury",2015,23,7,"2015_1094","0","7"
"990","McComb","McComb",2015,24,7,"2015_990","9","1"
"708","Hicksville","Hicksville",2015,24,7,"2015_708","8","2"
"908","Lucas","Lucas",2015,24,7,"2015_908","8","1"
"854","Leipsic","Leipsic",2015,24,7,"2015_854","5","5"
"136","Arlington","Arlington",2015,24,7,"2015_136","5","5"
"722","West Unity","Hilltop",2015,24,7,"2015_722","6","4"
"298","Tiffin","Calvert",2015,24,7,"2015_298","5","5"
"438","Convoy","Crestview",2015,24,7,"2015_438","4","6"
"1228","Pandora","Pandora-Gilboa",2015,24,7,"2015_1228","5","5"
"278","New Washington","Buckeye Central",2015,24,7,"2015_278","5","5"
"452","Lakeside","Danbury",2015,24,7,"2015_452","3","7"
"424","Rawson","Cory-Rawson",2015,24,7,"2015_424","4","6"
"834","Kansas","Lakota",2015,24,7,"2015_834","4","6"
"343","Toledo","Toledo Christian",2015,24,7,"2015_343","3","7"
"1130","North Baltimore","North Baltimore",2015,24,7,"2015_1130","5","5"
"512","Edgerton","Edgerton",2015,24,7,"2015_512","4","5"
"1262","Plymouth","Plymouth",2015,24,7,"2015_1262","2","8"
"520","Edon","Edon",2015,24,7,"2015_520","1","9"
"1242","Lima","Perry",2015,24,7,"2015_1242","2","8"
"432","Crestline","Crestline",2015,24,7,"2015_432","2","8"
"726","Holgate","Holgate",2015,24,7,"2015_726","1","9"
"1358","Delphos","St John's",2015,24,7,"2015_1358","1","9"
"128","Arcadia","Arcadia",2015,24,7,"2015_128","1","9"
"1296","Morral","Ridgedale",2015,24,7,"2015_1296","0","10"
"1370","Fremont","St Joseph Central Catholic",2015,24,7,"2015_1370","0","10"
"1594","Vanlue","Vanlue",2015,24,7,"2015_1594","0","10"
"454","Danville","Danville",2015,25,7,"2015_454","10","0"
"296","Caldwell","Caldwell",2015,25,7,"2015_296","9","1"
"1540","Glouster","Trimble",2015,25,7,"2015_1540","8","2"
"1737","Canal Winchester","Harvest Prep",2015,25,7,"2015_1737","8","2"
"194","Belpre","Belpre",2015,25,7,"2015_194","8","2"
"1406","Shadyside","Shadyside",2015,25,7,"2015_1406","4","6"
"484","Portsmouth","Sciotoville Community",2015,25,7,"2015_484","6","4"
"1453","Crown City","South Gallia",2015,25,7,"2015_1453","6","4"
"1514","Willow Wood","Symmes Valley",2015,25,7,"2015_1514","6","4"
"594","Lancaster","Fisher Catholic",2015,25,7,"2015_594","6","4"
"1036","Corning","Miller",2015,25,7,"2015_1036","6","4"
"1628","Waterford","Waterford",2015,25,7,"2015_1628","5","5"
"1040","Millersport","Millersport",2015,25,7,"2015_1040","5","5"
"250","Bridgeport","Bridgeport",2015,25,7,"2015_250","4","6"
"1454","Racine","Southern",2015,25,7,"2015_1454","4","6"
"618","New Matamoras","Frontier",2015,25,7,"2015_618","3","7"
"1418","Sarahsville","Shenandoah",2015,25,7,"2015_1418","4","6"
"284","Lore City","Buckeye Trail",2015,25,7,"2015_284","3","7"
"492","Beaver","Eastern",2015,25,7,"2015_492","3","7"
"1178","Portsmouth","Notre Dame",2015,25,7,"2015_1178","4","6"
"1362","Bellaire","St John Central",2015,25,7,"2015_1362","2","8"
"553","Lancaster","Fairfield Christian Academy",2015,25,7,"2015_553","3","7"
"222","Zanesville","Bishop Rosecrans",2015,25,7,"2015_222","3","7"
"494","Reedsville","Eastern",2015,25,7,"2015_494","2","8"
"105","Columbus","Africentric",2015,25,7,"2015_105","2","8"
"668","Franklin Furnace","Green",2015,25,7,"2015_668","1","8"
"578","Stewart","Federal Hocking",2015,25,7,"2015_578","0","10"
"681","Grove City","Grove City Christian",2015,25,7,"2015_681","0","10"
"1052","Minster","Minster",2015,26,7,"2015_1052","8","2"
"430","Covington","Covington",2015,26,7,"2015_430","8","2"
